article_id,title,url,n_sentences
3273,Se duoe de Zena,https://lij.wikipedia.org/wiki?curid=3273,7
3274,Da Citten no Vestimo,https://lij.wikipedia.org/wiki?curid=3274,5
3275,Zena moere de regni e de cittè,https://lij.wikipedia.org/wiki?curid=3275,7
3276,Gren ville hemo dattorno ra cittè,https://lij.wikipedia.org/wiki?curid=3276,5
3277,Voì vorei pu coxin,https://lij.wikipedia.org/wiki?curid=3277,5
3278,Da Zena parto quaxi desperao,https://lij.wikipedia.org/wiki?curid=3278,8
3279,Maitinna (poexia),https://lij.wikipedia.org/wiki?curid=3279,5
3280,Oberto Fogetta,https://lij.wikipedia.org/wiki?curid=3280,5
3317,Palestinn-a,https://lij.wikipedia.org/wiki?curid=3317,2
3326,Vocale,https://lij.wikipedia.org/wiki?curid=3326,7
3327,Lengoa zeneize,https://lij.wikipedia.org/wiki?curid=3327,10
3331,Contrasto co-ina dònna zeneize,https://lij.wikipedia.org/wiki?curid=3331,9
3334,Barlaam e Josaphat,https://lij.wikipedia.org/wiki?curid=3334,4
3335,Mago Merlin (lettiatùa trexentesca),https://lij.wikipedia.org/wiki?curid=3335,3
3339,Lengue afroasiatiche,https://lij.wikipedia.org/wiki?curid=3339,3
3341,Lengue berbere,https://lij.wikipedia.org/wiki?curid=3341,4
3342,Lengue çiadiche,https://lij.wikipedia.org/wiki?curid=3342,1
3343,Lengua egiçia,https://lij.wikipedia.org/wiki?curid=3343,3
3344,Arabia Saudïa,https://lij.wikipedia.org/wiki?curid=3344,1
3346,Lengue semitiche,https://lij.wikipedia.org/wiki?curid=3346,3
3348,Lengua amarica,https://lij.wikipedia.org/wiki?curid=3348,2
3349,Lengue Ebraiche,https://lij.wikipedia.org/wiki?curid=3349,2
3350,Lengua àraba moderna standard,https://lij.wikipedia.org/wiki?curid=3350,1
3351,Lengue nilo-sahariann-e,https://lij.wikipedia.org/wiki?curid=3351,2
3352,Lengua Luo,https://lij.wikipedia.org/wiki?curid=3352,2
3353,Lengua Kanuri,https://lij.wikipedia.org/wiki?curid=3353,1
3354,Lengua Dinka,https://lij.wikipedia.org/wiki?curid=3354,1
3355,Lengua Lango,https://lij.wikipedia.org/wiki?curid=3355,1
3356,Lengua Nuer,https://lij.wikipedia.org/wiki?curid=3356,1
3357,Lengua Acholi,https://lij.wikipedia.org/wiki?curid=3357,2
3358,Lengue Songhay,https://lij.wikipedia.org/wiki?curid=3358,2
3359,Lengua Fur,https://lij.wikipedia.org/wiki?curid=3359,1
3360,Lengua giavaneise,https://lij.wikipedia.org/wiki?curid=3360,2
3361,Lengua cham,https://lij.wikipedia.org/wiki?curid=3361,1
3363,Lengua balineise,https://lij.wikipedia.org/wiki?curid=3363,1
3364,Lengua tagalog,https://lij.wikipedia.org/wiki?curid=3364,2
3365,Lengua cebuann-a,https://lij.wikipedia.org/wiki?curid=3365,1
3366,Lengua hiligaynon,https://lij.wikipedia.org/wiki?curid=3366,75
3367,Lengua ilokann-a,https://lij.wikipedia.org/wiki?curid=3367,2
3368,Lengua gilberteise,https://lij.wikipedia.org/wiki?curid=3368,2
3369,Lengua madureise,https://lij.wikipedia.org/wiki?curid=3369,1
3370,Lengua minangkabau,https://lij.wikipedia.org/wiki?curid=3370,1
3371,Lengua batak,https://lij.wikipedia.org/wiki?curid=3371,1
3372,Lengue bikol,https://lij.wikipedia.org/wiki?curid=3372,1
3373,Lengua banjar,https://lij.wikipedia.org/wiki?curid=3373,1
3374,Lengua indonexiann-a,https://lij.wikipedia.org/wiki?curid=3374,2
3377,Hawaii,https://lij.wikipedia.org/wiki?curid=3377,3
3378,Alabàma,https://lij.wikipedia.org/wiki?curid=3378,4
3379,Carolinn-a do Sud,https://lij.wikipedia.org/wiki?curid=3379,4
3380,Misciscippi,https://lij.wikipedia.org/wiki?curid=3380,2
3381,Florida,https://lij.wikipedia.org/wiki?curid=3381,4
3382,Giörgia (stato USA),https://lij.wikipedia.org/wiki?curid=3382,4
3383,Louisiann-a,https://lij.wikipedia.org/wiki?curid=3383,4
3384,Texas,https://lij.wikipedia.org/wiki?curid=3384,2
3385,Virginnia,https://lij.wikipedia.org/wiki?curid=3385,3
3386,Arkansas,https://lij.wikipedia.org/wiki?curid=3386,1
3387,Tennessee,https://lij.wikipedia.org/wiki?curid=3387,2
3389,Missouri,https://lij.wikipedia.org/wiki?curid=3389,2
3390,Kentucky,https://lij.wikipedia.org/wiki?curid=3390,2
3392,Stati Confederæ d'America,https://lij.wikipedia.org/wiki?curid=3392,5
3394,Virginnia Oççidentâ,https://lij.wikipedia.org/wiki?curid=3394,1
3395,Massachusetts,https://lij.wikipedia.org/wiki?curid=3395,3
3396,Neuvo Hampshire,https://lij.wikipedia.org/wiki?curid=3396,1
3397,Maine,https://lij.wikipedia.org/wiki?curid=3397,2
3398,Isoa de Rhode,https://lij.wikipedia.org/wiki?curid=3398,3
3399,Connecticut,https://lij.wikipedia.org/wiki?curid=3399,3
3400,Nêuvo York (stato),https://lij.wikipedia.org/wiki?curid=3400,2
3401,Vermont,https://lij.wikipedia.org/wiki?curid=3401,4
3402,Repubbrica do Vermont,https://lij.wikipedia.org/wiki?curid=3402,5
3403,A seconda Repubbrica do Vermont,https://lij.wikipedia.org/wiki?curid=3403,2
3404,Neuvo Jersey,https://lij.wikipedia.org/wiki?curid=3404,1
3405,Pennsylvannia,https://lij.wikipedia.org/wiki?curid=3405,2
3406,Delaware,https://lij.wikipedia.org/wiki?curid=3406,3
3407,Maryland,https://lij.wikipedia.org/wiki?curid=3407,3
3408,Distreito de Columbia,https://lij.wikipedia.org/wiki?curid=3408,3
3409,Union Sovietica,https://lij.wikipedia.org/wiki?curid=3409,1
3416,Alaska,https://lij.wikipedia.org/wiki?curid=3416,2
3417,Arizona,https://lij.wikipedia.org/wiki?curid=3417,2
3418,California,https://lij.wikipedia.org/wiki?curid=3418,3
3419,Repubbrica da California,https://lij.wikipedia.org/wiki?curid=3419,7
3420,Colorado,https://lij.wikipedia.org/wiki?curid=3420,2
3421,Dakota do Nòrd,https://lij.wikipedia.org/wiki?curid=3421,1
3422,Dakota do Sud,https://lij.wikipedia.org/wiki?curid=3422,3
3423,Parco Naçionâ do Monte Rushmore,https://lij.wikipedia.org/wiki?curid=3423,3
3424,Monumento a-o Cavàllo Màtto,https://lij.wikipedia.org/wiki?curid=3424,4
3425,Idaho,https://lij.wikipedia.org/wiki?curid=3425,1
3426,Illinois,https://lij.wikipedia.org/wiki?curid=3426,5
3427,Indiann-a,https://lij.wikipedia.org/wiki?curid=3427,1
3428,Iowa,https://lij.wikipedia.org/wiki?curid=3428,2
3429,Kansas,https://lij.wikipedia.org/wiki?curid=3429,2
3430,Michigan,https://lij.wikipedia.org/wiki?curid=3430,3
3431,Minnesota,https://lij.wikipedia.org/wiki?curid=3431,2
3432,Montann-a,https://lij.wikipedia.org/wiki?curid=3432,2
3433,Nebraska,https://lij.wikipedia.org/wiki?curid=3433,2
3434,Nevadda,https://lij.wikipedia.org/wiki?curid=3434,3
3435,Neuvo Méscico,https://lij.wikipedia.org/wiki?curid=3435,1
3436,Ohio,https://lij.wikipedia.org/wiki?curid=3436,3
3437,Guæra de Toledo,https://lij.wikipedia.org/wiki?curid=3437,1
3445,Oklahoma,https://lij.wikipedia.org/wiki?curid=3445,2
3446,Oregon,https://lij.wikipedia.org/wiki?curid=3446,1
3447,Utah,https://lij.wikipedia.org/wiki?curid=3447,3
3448,Guæra Méscico-Americann-a,https://lij.wikipedia.org/wiki?curid=3448,2
3449,Wyoming,https://lij.wikipedia.org/wiki?curid=3449,4
3450,Wisconsin,https://lij.wikipedia.org/wiki?curid=3450,2
3451,Washington (stato),https://lij.wikipedia.org/wiki?curid=3451,2
3456,Gilberto Govi,https://lij.wikipedia.org/wiki?curid=3456,9
3457,Lengua vilamovian-a,https://lij.wikipedia.org/wiki?curid=3457,2
3458,Abrusso,https://lij.wikipedia.org/wiki?curid=3458,2
3459,Basilicata,https://lij.wikipedia.org/wiki?curid=3459,2
3460,Calabria,https://lij.wikipedia.org/wiki?curid=3460,2
3461,Campannia,https://lij.wikipedia.org/wiki?curid=3461,2
3462,Puggia,https://lij.wikipedia.org/wiki?curid=3462,3
3463,Molïse,https://lij.wikipedia.org/wiki?curid=3463,2
3464,Umbria,https://lij.wikipedia.org/wiki?curid=3464,3
3465,Liguria,https://lij.wikipedia.org/wiki?curid=3465,46
3466,Lassio,https://lij.wikipedia.org/wiki?curid=3466,2
3467,Emilia-Romagna,https://lij.wikipedia.org/wiki?curid=3467,3
3468,Piemonte,https://lij.wikipedia.org/wiki?curid=3468,3
3469,Valle d'Aosta,https://lij.wikipedia.org/wiki?curid=3469,2
3470,Lombardïa,https://lij.wikipedia.org/wiki?curid=3470,2
3471,Toscann-a,https://lij.wikipedia.org/wiki?curid=3471,3
3472,Venneto,https://lij.wikipedia.org/wiki?curid=3472,2
3473,Trentin-Erto Adixe,https://lij.wikipedia.org/wiki?curid=3473,3
3474,Friùli-Venessia Giulia,https://lij.wikipedia.org/wiki?curid=3474,5
3475,Sardegna,https://lij.wikipedia.org/wiki?curid=3475,4
3476,Siçillia,https://lij.wikipedia.org/wiki?curid=3476,2
3477,Repùbrica de Zena,https://lij.wikipedia.org/wiki?curid=3477,47
3478,Australia do Sud,https://lij.wikipedia.org/wiki?curid=3478,2
3479,Australia Oçidentâ,https://lij.wikipedia.org/wiki?curid=3479,2
3480,Neuvo Galles do Sud,https://lij.wikipedia.org/wiki?curid=3480,2
3481,Queensland,https://lij.wikipedia.org/wiki?curid=3481,2
3482,Tasmania,https://lij.wikipedia.org/wiki?curid=3482,3
3483,Vitöia (Australia),https://lij.wikipedia.org/wiki?curid=3483,2
3484,Teritöio da Capitâ Australian-a,https://lij.wikipedia.org/wiki?curid=3484,2
3485,Teritöio do Nord (Australia),https://lij.wikipedia.org/wiki?curid=3485,1
3486,Teritöio da Baja de Jervis,https://lij.wikipedia.org/wiki?curid=3486,1
3488,Alberta,https://lij.wikipedia.org/wiki?curid=3488,5
3489,Cómbia Britannega,https://lij.wikipedia.org/wiki?curid=3489,2
3490,Saskatchewan,https://lij.wikipedia.org/wiki?curid=3490,3
3491,Manitoba,https://lij.wikipedia.org/wiki?curid=3491,2
3492,Ontario,https://lij.wikipedia.org/wiki?curid=3492,3
3493,Quebec,https://lij.wikipedia.org/wiki?curid=3493,4
3494,Neuvo Brunswick,https://lij.wikipedia.org/wiki?curid=3494,3
3495,Neuva Scossia,https://lij.wikipedia.org/wiki?curid=3495,2
3496,Isoa do Prinçipe Edoardo,https://lij.wikipedia.org/wiki?curid=3496,3
3497,Tæraneuva e Labrador,https://lij.wikipedia.org/wiki?curid=3497,4
3498,Yukon,https://lij.wikipedia.org/wiki?curid=3498,3
3499,Teritöi do Nòrd-Ovest,https://lij.wikipedia.org/wiki?curid=3499,2
3500,Nunavut,https://lij.wikipedia.org/wiki?curid=3500,4
3501,Inghiltæra,https://lij.wikipedia.org/wiki?curid=3501,4
3502,Scòçia,https://lij.wikipedia.org/wiki?curid=3502,3
3503,Galles,https://lij.wikipedia.org/wiki?curid=3503,1
3504,Irlanda do Nòrd,https://lij.wikipedia.org/wiki?curid=3504,3
3505,Irlanda (isoa),https://lij.wikipedia.org/wiki?curid=3505,1
3506,Vitöia d'Inghiltæra,https://lij.wikipedia.org/wiki?curid=3506,2
3507,Lista di monarchi britanneghi,https://lij.wikipedia.org/wiki?curid=3507,20
3508,Lengue khoisan,https://lij.wikipedia.org/wiki?curid=3508,6
3509,Lengua Nama,https://lij.wikipedia.org/wiki?curid=3509,2
3510,Lengua Sandawe,https://lij.wikipedia.org/wiki?curid=3510,1
3512,Lengue Ju,https://lij.wikipedia.org/wiki?curid=3512,3
3522,Lengue caucasiche,https://lij.wikipedia.org/wiki?curid=3522,3
3523,Lengue altaiche,https://lij.wikipedia.org/wiki?curid=3523,4
3524,Lengue uraliche,https://lij.wikipedia.org/wiki?curid=3524,2
3525,Lengue elamo-dravidiche,https://lij.wikipedia.org/wiki?curid=3525,2
3526,Lengoe de l'India,https://lij.wikipedia.org/wiki?curid=3526,3
3527,Repubbrica Federâ de Germania,https://lij.wikipedia.org/wiki?curid=3527,2
3528,Repubbrica Democratega Tedesca,https://lij.wikipedia.org/wiki?curid=3528,2
3529,Baden-Württemberg,https://lij.wikipedia.org/wiki?curid=3529,11
3530,Bavea,https://lij.wikipedia.org/wiki?curid=3530,2
3531,Brandenburgo,https://lij.wikipedia.org/wiki?curid=3531,3
3532,Brema,https://lij.wikipedia.org/wiki?curid=3532,2
3533,Ambûrgo,https://lij.wikipedia.org/wiki?curid=3533,4
3534,Assia,https://lij.wikipedia.org/wiki?curid=3534,2
3535,Mecklenburgo Pomerania Oççidentâ,https://lij.wikipedia.org/wiki?curid=3535,1
3536,Bassa Sasònia,https://lij.wikipedia.org/wiki?curid=3536,1
3537,Renania do Nòrd-Vestfallia,https://lij.wikipedia.org/wiki?curid=3537,1
3538,Renania Palatinato,https://lij.wikipedia.org/wiki?curid=3538,1
3539,Saarland,https://lij.wikipedia.org/wiki?curid=3539,1
3540,Sassonia,https://lij.wikipedia.org/wiki?curid=3540,2
3541,Sassonia Anhalt,https://lij.wikipedia.org/wiki?curid=3541,1
3542,Schleswig-Holstein,https://lij.wikipedia.org/wiki?curid=3542,1
3543,Turingia,https://lij.wikipedia.org/wiki?curid=3543,1
3545,Patto de Varsavia,https://lij.wikipedia.org/wiki?curid=3545,3
3547,Stati de l'Italia do passòu,https://lij.wikipedia.org/wiki?curid=3547,4
3548,Sacro Impêo Roman,https://lij.wikipedia.org/wiki?curid=3548,4
3549,Etæ de Mëzo,https://lij.wikipedia.org/wiki?curid=3549,2
3550,Etæ Modèrna,https://lij.wikipedia.org/wiki?curid=3550,5
3551,Etæ Classica,https://lij.wikipedia.org/wiki?curid=3551,1
3552,Impêo Roman,https://lij.wikipedia.org/wiki?curid=3552,4
3554,Lengue Hurro-Urartian-e,https://lij.wikipedia.org/wiki?curid=3554,2
3555,Lengue Yukaghir,https://lij.wikipedia.org/wiki?curid=3555,18
3556,Lengue Chukotko-Kamchatkann-e,https://lij.wikipedia.org/wiki?curid=3556,1
3557,Okrug Autonòmo da Chukotka,https://lij.wikipedia.org/wiki?curid=3557,2
3558,Okrug,https://lij.wikipedia.org/wiki?curid=3558,2
3560,Oblast,https://lij.wikipedia.org/wiki?curid=3560,2
3561,Krai,https://lij.wikipedia.org/wiki?curid=3561,4
3562,Rajon,https://lij.wikipedia.org/wiki?curid=3562,2
3563,Krai da Kamchatka,https://lij.wikipedia.org/wiki?curid=3563,1
3564,Oblast da Kamchatka,https://lij.wikipedia.org/wiki?curid=3564,2
3565,Okrug Autonòmo do Koryak,https://lij.wikipedia.org/wiki?curid=3565,3
3566,Oblast de Magadan,https://lij.wikipedia.org/wiki?curid=3566,1
3571,Ma se ghe penso,https://lij.wikipedia.org/wiki?curid=3571,11
3572,Geografia,https://lij.wikipedia.org/wiki?curid=3572,8
3574,Internet,https://lij.wikipedia.org/wiki?curid=3574,5
3582,Procobera,https://lij.wikipedia.org/wiki?curid=3582,4
3584,Gottfried Wilhelm Leibniz,https://lij.wikipedia.org/wiki?curid=3584,1
3585,Marche,https://lij.wikipedia.org/wiki?curid=3585,1
3625,Vito Elio Petrucci,https://lij.wikipedia.org/wiki?curid=3625,4
3626,Porto Pigheuggio,https://lij.wikipedia.org/wiki?curid=3626,4
3627,Ærzillio,https://lij.wikipedia.org/wiki?curid=3627,2
3628,T'arrivi cianin...,https://lij.wikipedia.org/wiki?curid=3628,4
3629,I longhi silensi,https://lij.wikipedia.org/wiki?curid=3629,3
3630,A moæ,https://lij.wikipedia.org/wiki?curid=3630,3
3631,Sensa respio,https://lij.wikipedia.org/wiki?curid=3631,3
3632,A fugassa,https://lij.wikipedia.org/wiki?curid=3632,16
3633,O pesto,https://lij.wikipedia.org/wiki?curid=3633,3
3652,Archeologia,https://lij.wikipedia.org/wiki?curid=3652,2
3654,Antropologia,https://lij.wikipedia.org/wiki?curid=3654,2
3655,Economìa,https://lij.wikipedia.org/wiki?curid=3655,2
3656,Stöia,https://lij.wikipedia.org/wiki?curid=3656,2
3657,Stöia da sciensa e da tecnologia,https://lij.wikipedia.org/wiki?curid=3657,1
3658,Lengoìstica,https://lij.wikipedia.org/wiki?curid=3658,272
3659,Mitologia,https://lij.wikipedia.org/wiki?curid=3659,4
3660,Filozofîa,https://lij.wikipedia.org/wiki?curid=3660,2
3661,Religion,https://lij.wikipedia.org/wiki?curid=3661,2
3662,Sciensa politica,https://lij.wikipedia.org/wiki?curid=3662,2
3663,Psicologia,https://lij.wikipedia.org/wiki?curid=3663,2
3669,Sòciologia,https://lij.wikipedia.org/wiki?curid=3669,1
3670,Wikipedia,https://lij.wikipedia.org/wiki?curid=3670,7
3671,Televixon,https://lij.wikipedia.org/wiki?curid=3671,9
3672,Cine,https://lij.wikipedia.org/wiki?curid=3672,3
3674,Muxica,https://lij.wikipedia.org/wiki?curid=3674,2
3675,Matematica,https://lij.wikipedia.org/wiki?curid=3675,5
3688,William James,https://lij.wikipedia.org/wiki?curid=3688,20
3691,Mâ Ligure,https://lij.wikipedia.org/wiki?curid=3691,13
3692,Mâ Mediterraneo,https://lij.wikipedia.org/wiki?curid=3692,2
3715,Scolopi,https://lij.wikipedia.org/wiki?curid=3715,13
3727,Tiatro,https://lij.wikipedia.org/wiki?curid=3727,5
3736,Vëa Gexa de Gesû,https://lij.wikipedia.org/wiki?curid=3736,4
3737,Adam Mickiewicz,https://lij.wikipedia.org/wiki?curid=3737,24
3762,Francoforte in scio Men,https://lij.wikipedia.org/wiki?curid=3762,1
3765,James Richardson Spensley,https://lij.wikipedia.org/wiki?curid=3765,8
3768,Düsseldorf,https://lij.wikipedia.org/wiki?curid=3768,15
3769,Wiesbaden,https://lij.wikipedia.org/wiki?curid=3769,2
3770,Macadan,https://lij.wikipedia.org/wiki?curid=3770,2
3772,Vesu,https://lij.wikipedia.org/wiki?curid=3772,1
3773,Tecciu,https://lij.wikipedia.org/wiki?curid=3773,13
3775,Prescinsöa,https://lij.wikipedia.org/wiki?curid=3775,11
3779,Michele da Cuneo,https://lij.wikipedia.org/wiki?curid=3779,10
3783,Caffa,https://lij.wikipedia.org/wiki?curid=3783,15
3791,Cappélla Sistinn-a,https://lij.wikipedia.org/wiki?curid=3791,31
3792,Frâtassu,https://lij.wikipedia.org/wiki?curid=3792,2
3793,Scarabìa,https://lij.wikipedia.org/wiki?curid=3793,3
3794,Prêgin,https://lij.wikipedia.org/wiki?curid=3794,2
3796,Gumbu,https://lij.wikipedia.org/wiki?curid=3796,1
3797,Eddy Merckx,https://lij.wikipedia.org/wiki?curid=3797,5
3798,Invexendu,https://lij.wikipedia.org/wiki?curid=3798,2
3799,Cianca,https://lij.wikipedia.org/wiki?curid=3799,7
3802,Massacàn,https://lij.wikipedia.org/wiki?curid=3802,5
3804,Mandillo,https://lij.wikipedia.org/wiki?curid=3804,4
3807,Pera,https://lij.wikipedia.org/wiki?curid=3807,10
3810,Griffo o Croxe,https://lij.wikipedia.org/wiki?curid=3810,3
3814,Cuggiæn,https://lij.wikipedia.org/wiki?curid=3814,23
3815,Cornabuggia,https://lij.wikipedia.org/wiki?curid=3815,6
3816,Persa,https://lij.wikipedia.org/wiki?curid=3816,14
3817,Canigèa,https://lij.wikipedia.org/wiki?curid=3817,10
3820,Pellissùn,https://lij.wikipedia.org/wiki?curid=3820,2
3822,Gexa de San Pé in Carpignàn,https://lij.wikipedia.org/wiki?curid=3822,11
3825,Armugnìn,https://lij.wikipedia.org/wiki?curid=3825,4
3826,Armugnìn Valleggia,https://lij.wikipedia.org/wiki?curid=3826,10
3827,Spagnulin,https://lij.wikipedia.org/wiki?curid=3827,2
3828,Vacca spagnolla,https://lij.wikipedia.org/wiki?curid=3828,3
3830,Bagascia d'u Segnù,https://lij.wikipedia.org/wiki?curid=3830,2
3831,Bella de Toriggia,https://lij.wikipedia.org/wiki?curid=3831,12
3832,Massapreve,https://lij.wikipedia.org/wiki?curid=3832,14
3833,Murta,https://lij.wikipedia.org/wiki?curid=3833,10
3834,Zizoa,https://lij.wikipedia.org/wiki?curid=3834,11
3835,Xôxìa,https://lij.wikipedia.org/wiki?curid=3835,3
3838,Spurtìn,https://lij.wikipedia.org/wiki?curid=3838,1
3839,Leze,https://lij.wikipedia.org/wiki?curid=3839,2
3840,Zinöa,https://lij.wikipedia.org/wiki?curid=3840,34
3844,Massabeccu,https://lij.wikipedia.org/wiki?curid=3844,2
3847,Pêti de muniga,https://lij.wikipedia.org/wiki?curid=3847,1
3848,Santuäju d'a Madonna d'a Mizeicordia (Sann-a),https://lij.wikipedia.org/wiki?curid=3848,3
3850,Arente,https://lij.wikipedia.org/wiki?curid=3850,4
3854,Scâvena,https://lij.wikipedia.org/wiki?curid=3854,2
3856,Patan,https://lij.wikipedia.org/wiki?curid=3856,1
3857,Pasteccu,https://lij.wikipedia.org/wiki?curid=3857,2
3859,Petachinn-a,https://lij.wikipedia.org/wiki?curid=3859,9
3860,Pittima,https://lij.wikipedia.org/wiki?curid=3860,3
3861,Malle,https://lij.wikipedia.org/wiki?curid=3861,1
3863,Nozherezar,https://lij.wikipedia.org/wiki?curid=3863,2
3865,Prataiö,https://lij.wikipedia.org/wiki?curid=3865,3
3868,Mandillä,https://lij.wikipedia.org/wiki?curid=3868,1
3869,Muxica etnica,https://lij.wikipedia.org/wiki?curid=3869,6
3870,Tiensèn,https://lij.wikipedia.org/wiki?curid=3870,16
3871,Riasca,https://lij.wikipedia.org/wiki?curid=3871,2
3872,Lüssu,https://lij.wikipedia.org/wiki?curid=3872,14
3873,Centräle elettrica de Vuè,https://lij.wikipedia.org/wiki?curid=3873,7
3874,Colla de San Giacumu,https://lij.wikipedia.org/wiki?curid=3874,17
3876,Ciantagallettu,https://lij.wikipedia.org/wiki?curid=3876,4
3877,Mainassu,https://lij.wikipedia.org/wiki?curid=3877,1
3878,Legiunella,https://lij.wikipedia.org/wiki?curid=3878,12
3879,Legiunellusi,https://lij.wikipedia.org/wiki?curid=3879,1
3880,Cricca,https://lij.wikipedia.org/wiki?curid=3880,1
3882,Ciattellä,https://lij.wikipedia.org/wiki?curid=3882,1
3889,A Priagrossa,https://lij.wikipedia.org/wiki?curid=3889,3
3891,Crêuza,https://lij.wikipedia.org/wiki?curid=3891,6
3895,Madonna du Munte (Sann-a),https://lij.wikipedia.org/wiki?curid=3895,2
3904,Buggiu,https://lij.wikipedia.org/wiki?curid=3904,4
3906,Bouxìa (ogèttu),https://lij.wikipedia.org/wiki?curid=3906,6
3907,Omosessualitæ,https://lij.wikipedia.org/wiki?curid=3907,8
3920,Letimbru,https://lij.wikipedia.org/wiki?curid=3920,23
3922,Bonesàire,https://lij.wikipedia.org/wiki?curid=3922,26
3924,Tango,https://lij.wikipedia.org/wiki?curid=3924,7
3925,Rosario,https://lij.wikipedia.org/wiki?curid=3925,4
3926,Porteño,https://lij.wikipedia.org/wiki?curid=3926,3
3929,Gardel,https://lij.wikipedia.org/wiki?curid=3929,3
3931,Riachuelo,https://lij.wikipedia.org/wiki?curid=3931,6
3932,Montevideo,https://lij.wikipedia.org/wiki?curid=3932,6
3934,São Paulo,https://lij.wikipedia.org/wiki?curid=3934,5
3938,Rio de Janeiro,https://lij.wikipedia.org/wiki?curid=3938,4
3939,Braxìlia,https://lij.wikipedia.org/wiki?curid=3939,6
3940,Guaranì,https://lij.wikipedia.org/wiki?curid=3940,6
3942,A Bócca,https://lij.wikipedia.org/wiki?curid=3942,23
3945,Boca Juniors,https://lij.wikipedia.org/wiki?curid=3945,10
3946,Río de la Plata,https://lij.wikipedia.org/wiki?curid=3946,6
3947,Mercosur,https://lij.wikipedia.org/wiki?curid=3947,6
3949,Jorge Luis Borges,https://lij.wikipedia.org/wiki?curid=3949,4
3952,Avellaneda (Buenos Aires),https://lij.wikipedia.org/wiki?curid=3952,4
3953,America do Sud,https://lij.wikipedia.org/wiki?curid=3953,4
3954,Ande,https://lij.wikipedia.org/wiki?curid=3954,6
3956,Stati do Mercosur,https://lij.wikipedia.org/wiki?curid=3956,4
3957,Aconcagua,https://lij.wikipedia.org/wiki?curid=3957,5
3958,Mar del Plata (Argentinn-a),https://lij.wikipedia.org/wiki?curid=3958,9
3960,Córdoba (Argentinn-a),https://lij.wikipedia.org/wiki?curid=3960,4
3961,La Plata (Argentinn-a),https://lij.wikipedia.org/wiki?curid=3961,3
3962,Catalogna,https://lij.wikipedia.org/wiki?curid=3962,4
3963,Barçelónn-a,https://lij.wikipedia.org/wiki?curid=3963,23
3964,Quechua,https://lij.wikipedia.org/wiki?curid=3964,7
3965,Mâ Ionio,https://lij.wikipedia.org/wiki?curid=3965,4
3966,Mâ Adriatego,https://lij.wikipedia.org/wiki?curid=3966,4
3967,Mâ Tirren,https://lij.wikipedia.org/wiki?curid=3967,6
3971,Partenon,https://lij.wikipedia.org/wiki?curid=3971,4
3972,Acropoli d'Atene,https://lij.wikipedia.org/wiki?curid=3972,8
3973,Lunfardo,https://lij.wikipedia.org/wiki?curid=3973,18
3977,Corsega,https://lij.wikipedia.org/wiki?curid=3977,14
3979,Paramaribo,https://lij.wikipedia.org/wiki?curid=3979,2
3981,Gêxù,https://lij.wikipedia.org/wiki?curid=3981,22
3982,Astor Piazzolla,https://lij.wikipedia.org/wiki?curid=3982,9
3984,L'Avann-a,https://lij.wikipedia.org/wiki?curid=3984,4
3985,Santiago do Cile,https://lij.wikipedia.org/wiki?curid=3985,4
3988,Limma,https://lij.wikipedia.org/wiki?curid=3988,5
3995,Lengua galissiann-a,https://lij.wikipedia.org/wiki?curid=3995,5
3996,Galìçia,https://lij.wikipedia.org/wiki?curid=3996,29
3997,Santiago de Compostela,https://lij.wikipedia.org/wiki?curid=3997,5
3998,Salta (Argentinn-a),https://lij.wikipedia.org/wiki?curid=3998,5
3999,Providence,https://lij.wikipedia.org/wiki?curid=3999,1
4000,Tòkyo,https://lij.wikipedia.org/wiki?curid=4000,6
4001,Pechin,https://lij.wikipedia.org/wiki?curid=4001,5
4028,Turno,https://lij.wikipedia.org/wiki?curid=4028,5
4035,Chilometro quaddro,https://lij.wikipedia.org/wiki?curid=4035,1
4042,Çittæ do Méscico,https://lij.wikipedia.org/wiki?curid=4042,4
4043,Region,https://lij.wikipedia.org/wiki?curid=4043,3
4076,Bandoneon,https://lij.wikipedia.org/wiki?curid=4076,7
4078,Aníbal Troilo,https://lij.wikipedia.org/wiki?curid=4078,4
4106,Baltimora,https://lij.wikipedia.org/wiki?curid=4106,2
4113,Stato,https://lij.wikipedia.org/wiki?curid=4113,44
4116,Codiçe postâ,https://lij.wikipedia.org/wiki?curid=4116,4
4117,Curitiba,https://lij.wikipedia.org/wiki?curid=4117,6
4126,UNESCO,https://lij.wikipedia.org/wiki?curid=4126,3
4127,Comun confinanti,https://lij.wikipedia.org/wiki?curid=4127,2
4128,Provinsa,https://lij.wikipedia.org/wiki?curid=4128,5
4160,Chicago,https://lij.wikipedia.org/wiki?curid=4160,7
4165,2007,https://lij.wikipedia.org/wiki?curid=4165,1
4169,2005,https://lij.wikipedia.org/wiki?curid=4169,2
4170,2004,https://lij.wikipedia.org/wiki?curid=4170,2
4171,2003,https://lij.wikipedia.org/wiki?curid=4171,2
4172,2002,https://lij.wikipedia.org/wiki?curid=4172,4
4174,2000,https://lij.wikipedia.org/wiki?curid=4174,3
4182,2009,https://lij.wikipedia.org/wiki?curid=4182,1
4183,2010,https://lij.wikipedia.org/wiki?curid=4183,3
4185,1999,https://lij.wikipedia.org/wiki?curid=4185,1
4187,1998,https://lij.wikipedia.org/wiki?curid=4187,2
4188,1997,https://lij.wikipedia.org/wiki?curid=4188,1
